sensor_id,time,temperature,pressure,humidity,gas_resistance,smell
2,7237611,29.74342,1015.391174,16.740562,29438.822266,coffee
3,7237666,29.878613,1015.361755,16.430155,35545.683594,coffee
4,7237721,29.985096,1015.742004,16.141596,32413.269531,coffee
5,7237776,29.788568,1015.656982,16.54698,33066.390625,coffee
6,7237831,29.40658,1015.734802,16.899555,12711.022461,coffee
7,7237887,29.387211,1015.652771,16.634241,26998.523438,coffee
0,7240500,29.361078,1015.401794,16.877031,42063.753906,coffee
1,7240556,29.493317,1015.577637,16.621086,39640.753906,coffee
2,7240611,29.753448,1015.432495,16.736097,29479.501953,coffee
3,7240666,29.883615,1015.349915,16.435465,35486.554688,coffee
4,7240721,29.985096,1015.736633,16.111616,32120.451172,coffee
5,7240776,29.793573,1015.657654,16.547241,33195.019531,coffee
6,7240831,29.40658,1015.738403,16.894594,12764.259766,coffee
7,7240887,29.392191,1015.662537,16.624432,27049.873047,coffee
0,7243500,29.366022,1015.409912,16.86721,42146.855469,coffee
1,7243556,29.500803,1015.56543,16.606476,39788.621094,coffee
2,7243611,29.755957,1015.401062,16.746222,29520.294922,coffee
3,7243666,29.883615,1015.342468,16.430416,35605.007812,coffee
4,7243721,29.990055,1015.725891,16.131857,32217.46875,coffee
5,7243776,29.796076,1015.643127,16.552395,32989.691406,coffee
6,7243831,29.4091,1015.719299,16.889761,12779.552734,coffee
7,7243887,29.397171,1015.638977,16.62973,26998.523438,coffee
0,7246500,29.373434,1015.401001,16.882729,41898.527344,coffee
1,7246556,29.5033,1015.56958,16.616608,39714.550781,coffee
2,7246611,29.760975,1015.395386,16.731501,29418.525391,coffee
3,7246666,29.893616,1015.353271,16.420841,35545.683594,coffee
4,7246721,29.997494,1015.712097,16.117247,32266.195312,coffee
5,7246776,29.798578,1015.645142,16.547503,33092.039062,coffee
6,7246831,29.414143,1015.698792,16.899958,12802.560547,coffee
7,7246887,29.407129,1015.654358,16.625214,27032.734375,coffee
0,7249500,29.378376,1015.405701,16.867868,41816.398438,coffee
1,7249556,29.510788,1015.557373,16.612,39788.621094,coffee
2,7249611,29.771002,1015.402893,16.712053,29257.142578,coffee
3,7249666,29.896114,1015.333496,16.431063,35634.742188,coffee
4,7249721,29.999973,1015.71582,16.112377,32315.072266,coffee
5,7249776,29.808588,1015.649902,16.532961,33040.785156,coffee
6,7249831,29.419184,1015.712219,16.880371,12711.022461,coffee
7,7249887,29.404638,1015.634033,16.625082,27084.214844,coffee
0,7252500,29.380848,1015.3974,16.862957,41898.527344,coffee
1,7252556,29.508291,1015.555054,16.611866,39900.25,coffee
2,7252611,29.771002,1015.392334,16.722042,29561.201172,coffee
3,7252666,29.90362,1015.360291,16.421358,35575.320312,coffee
4,7252721,30.009892,1015.722351,16.11788,32364.095703,coffee
5,7252776,29.81109,1015.642761,16.548157,32989.691406,coffee
6,7252831,29.421703,1015.703857,16.880508,12718.600586,coffee
7,7252887,29.412109,1015.641785,16.605335,27032.734375,coffee
0,7255500,29.383316,1015.408508,16.858049,41898.527344,coffee
1,7255556,29.520771,1015.568542,16.607519,39900.25,coffee
2,7255611,29.77351,1015.389404,16.722176,29520.294922,coffee
3,7255666,29.908619,1015.335632,16.421621,35575.320312,coffee
4,7255721,30.012369,1015.713196,16.108015,32388.664062,coffee
5,7255776,29.8211,1015.654663,16.538637,32989.691406,coffee
6,7255831,29.426746,1015.703125,16.880774,12771.901367,coffee
7,7255887,29.409618,1015.632385,16.615274,27049.873047,coffee
0,7258500,29.3932,1015.403809,16.863613,42063.753906,coffee
1,7258556,29.525763,1015.568115,16.592775,39900.25,coffee
2,7258611,29.778528,1015.388794,16.722439,29540.734375,coffee
3,7258666,29.908619,1015.352112,16.406479,35605.007812,coffee
4,7258721,30.014851,1015.724487,16.098148,32339.566406,coffee
5,7258776,29.813593,1015.619141,16.548286,33092.039062,coffee
6,7258831,29.431787,1015.688049,16.886005,12733.78418,coffee
7,7258887,29.417089,1015.642151,16.615665,27015.619141,coffee
0,7261500,29.38826,1015.372559,16.858311,41980.976562,coffee
1,7261556,29.525763,1015.538208,16.582773,39751.554688,coffee
2,7261611,29.783543,1015.388245,16.712715,29237.09375,coffee
3,7261666,29.911121,1015.326843,16.411654,35605.007812,coffee
4,7261721,30.017328,1015.699036,16.093279,32339.566406,coffee
5,7261776,29.831112,1015.648315,16.529114,33117.722656,coffee
6,7261831,29.431787,1015.684448,16.871119,12703.454102,coffee
7,7261887,29.42207,1015.618652,16.610889,27015.619141,coffee
0,7264500,29.39567,1015.379578,16.848621,41980.976562,coffee
1,7264556,29.528255,1015.540588,16.612915,39714.550781,coffee
2,7264611,29.791065,1015.400574,16.71311,29459.148438,coffee
3,7264666,29.923624,1015.332458,16.407257,35575.320312,coffee
4,7264721,30.024765,1015.719849,16.098658,32339.566406,coffee
5,7264776,29.831112,1015.626282,16.529114,33040.785156,coffee
6,7264831,29.436829,1015.696045,16.871386,12741.389648,coffee
7,7264887,29.427052,1015.63562,16.611151,26998.523438,coffee
0,7267500,29.403082,1015.402649,16.843977,42146.855469,coffee
1,7267556,29.535746,1015.561829,16.613308,39677.621094,coffee
2,7267611,29.796078,1015.394836,16.71837,29479.501953,coffee
3,7267666,29.926123,1015.329102,16.407387,35486.554688,coffee
4,7267721,30.022287,1015.715942,16.088539,32339.566406,coffee
5,7267776,29.841122,1015.651123,16.524614,33066.390625,coffee
6,7267831,29.44187,1015.700623,16.88158,12764.259766,coffee
7,7267887,29.429541,1015.643188,16.606249,26998.523438,coffee
0,7270500,29.403082,1015.402649,16.854057,41980.976562,coffee
1,7270556,29.533249,1015.534851,16.60317,39788.621094,coffee
2,7270611,29.801096,1015.401123,16.723631,29398.253906,coffee
3,7270666,29.931126,1015.339111,16.392506,35664.53125,coffee
4,7270721,30.027246,1015.712708,16.103779,32241.814453,coffee
5,7270776,29.841122,1015.654846,16.53968,33143.449219,coffee
6,7270831,29.44187,1015.700623,16.866692,12756.62793,coffee
7,7270887,29.434521,1015.647156,16.621614,26981.451172,coffee
0,7273500,29.408026,1015.407227,16.85936,41939.710938,coffee
1,7273556,29.540737,1015.561401,16.583559,39788.621094,coffee
2,7273611,29.803604,1015.410706,16.708778,29297.322266,coffee
3,7273666,29.931126,1015.355591,16.397552,35605.007812,coffee
4,7273721,30.034683,1015.737183,16.104158,32388.664062,coffee
5,7273776,29.838619,1015.636169,16.509422,33015.21875,coffee
6,7273831,29.449432,1015.719971,16.857168,12718.600586,coffee
7,7273887,29.434521,1015.649048,16.596437,26964.398438,coffee
0,7276500,29.41544,1015.396667,16.849672,42063.753906,coffee
1,7276556,29.545727,1015.567871,16.578819,39751.554688,coffee
2,7276611,29.80611,1015.402344,16.698921,29438.822266,coffee
3,7276666,29.941126,1015.342468,16.40312,35874.441406,coffee
4,7276721,30.034683,1015.691406,16.099163,32388.664062,coffee
5,7276776,29.848629,1015.633484,16.514967,33092.039062,coffee
6,7276831,29.454477,1015.704834,16.877287,12718.600586,coffee
7,7276887,29.439499,1015.625427,16.606766,27170.451172,coffee
0,7279500,29.417908,1015.375916,16.829641,42105.261719,coffee
1,7279556,29.55072,1015.560303,16.594084,39788.621094,coffee
2,7279611,29.808619,1015.381714,16.699057,29237.09375,coffee
3,7279666,29.941126,1015.336914,16.38798,35605.007812,coffee
4,7279721,30.04212,1015.706726,16.084555,32364.095703,coffee
5,7279776,29.851131,1015.617249,16.500032,33092.039062,coffee
6,7279831,29.454477,1015.701355,16.857437,12711.022461,coffee
7,7279887,29.44199,1015.614502,16.601862,26964.398438,coffee
0,7282500,29.417908,1015.390137,16.834682,41980.976562,coffee
1,7282556,29.560703,1015.566406,16.584604,39714.550781,coffee
2,7282611,29.813633,1015.382935,16.704313,29520.294922,coffee
3,7282666,29.941126,1015.32782,16.40312,35634.742188,coffee
4,7282721,30.044601,1015.714172,16.09967,32339.566406,coffee
5,7282776,29.853634,1015.641235,16.495142,33143.449219,coffee
6,7282831,29.454477,1015.676392,16.867361,12764.259766,coffee
7,7282887,29.449459,1015.631714,16.602253,27032.734375,coffee
0,7285500,29.422852,1015.389526,16.829903,42105.261719,coffee
1,7285556,29.558207,1015.544678,16.589474,39714.550781,coffee
2,7285611,29.823664,1015.403015,16.699848,29479.501953,coffee
3,7285666,29.948627,1015.332703,16.388367,35664.53125,coffee
4,7285721,30.052038,1015.712952,16.090057,32290.615234,coffee
5,7285776,29.861141,1015.651123,16.530684,32964.203125,coffee
6,7285831,29.469601,1015.714966,16.868162,12673.267578,coffee
7,7285887,29.449459,1015.628052,16.597218,26981.451172,coffee
0,7288500,29.430264,1015.406982,16.830296,41980.976562,coffee
1,7288556,29.563198,1015.558167,16.57473,39493.984375,coffee
2,7288611,29.821157,1015.391846,16.699715,29398.253906,coffee
3,7288666,29.948627,1015.327148,16.38332,35545.683594,coffee
4,7288721,30.047079,1015.721802,16.079813,32462.591797,coffee
5,7288776,29.858639,1015.663818,16.505445,32964.203125,coffee
6,7288831,29.474644,1015.701538,16.858507,12718.600586,coffee
7,7288887,29.454441,1015.637634,16.582375,27101.417969,coffee
0,7291500,29.435205,1015.404663,16.825518,41980.976562,coffee
1,7291556,29.568192,1015.561218,16.574991,39788.621094,coffee
2,7291611,29.82868,1015.379272,16.695116,29418.525391,coffee
3,7291666,29.948627,1015.328979,16.373226,35605.007812,coffee
4,7291721,30.061956,1015.731995,16.08057,32290.615234,coffee
5,7291776,29.866146,1015.651672,16.515881,33015.21875,coffee
6,7291831,29.469601,1015.693481,16.868162,12680.800781,coffee
7,7291887,29.45195,1015.637146,16.612455,27084.214844,coffee
0,7294500,29.447559,1015.425293,16.826174,42105.261719,coffee
1,7294556,29.575678,1015.57196,16.570383,39862.972656,coffee
2,7294611,29.831186,1015.392395,16.695251,29197.080078,coffee
3,7294666,29.95863,1015.34906,16.383839,35486.554688,coffee
4,7294721,30.056997,1015.731567,16.085316,32462.591797,coffee
5,7294776,29.868649,1015.670288,16.526054,33040.785156,coffee
6,7294831,29.477163,1015.723633,16.848717,12718.600586,coffee
7,7294887,29.46191,1015.638184,16.59787,26998.523438,coffee
0,7297500,29.445087,1015.426453,16.826042,42022.324219,coffee
1,7297556,29.580669,1015.581909,16.575647,39603.960938,coffee
2,7297611,29.836203,1015.430847,16.700508,29418.525391,coffee
3,7297666,29.96113,1015.345764,16.383966,35457.0625,coffee
4,7297721,30.059475,1015.730042,16.080446,32315.072266,coffee
5,7297776,29.873657,1015.659729,16.516273,33246.753906,coffee
6,7297831,29.479685,1015.72406,16.868698,12733.78418,coffee
7,7297887,29.459421,1015.619568,16.607811,26998.523438,coffee
0,7300500,29.447559,1015.402344,16.831213,42022.324219,coffee
1,7300556,29.578175,1015.565552,16.565514,39751.554688,coffee
2,7300611,29.836203,1015.404297,16.685528,29357.798828,coffee
3,7300666,29.95863,1015.347168,16.373745,35634.742188,coffee
4,7300721,30.066916,1015.734253,16.085821,32388.664062,coffee
5,7300776,29.878662,1015.665771,16.521557,33092.039062,coffee
6,7300831,29.482204,1015.721008,16.858906,12718.600586,coffee
7,7300887,29.46191,1015.641785,16.59787,27135.890625,coffee
0,7303500,29.450031,1015.406311,16.831345,42063.753906,coffee
1,7303556,29.585663,1015.577881,16.565907,39862.972656,coffee
2,7303611,29.841217,1015.389404,16.690784,29499.884766,coffee
3,7303666,29.971134,1015.352783,16.384489,35634.742188,coffee
4,7303721,30.071875,1015.727478,16.086075,32413.269531,coffee
5,7303776,29.881165,1015.651367,16.526709,33092.039062,coffee
6,7303831,29.489767,1015.724182,16.859306,12703.454102,coffee
7,7303887,29.471869,1015.642578,16.588324,27067.033203,coffee
0,7306500,29.452499,1015.431763,16.821396,41980.976562,coffee
1,7306556,29.588156,1015.564514,16.576036,39677.621094,coffee
2,7306611,29.846233,1015.390686,16.676069,29297.322266,coffee
3,7306666,29.983633,1015.365784,16.390184,35664.53125,coffee
4,7306721,30.074352,1015.744141,16.096195,32462.591797,coffee
5,7306776,29.883667,1015.6698,16.496712,33246.753906,coffee
6,7306831,29.489767,1015.711609,16.854343,12680.800781,coffee
7,7306887,29.471869,1015.638855,16.588324,26964.398438,coffee
0,7309500,29.452499,1015.383911,16.816357,41857.421875,coffee
1,7309556,29.593149,1015.578003,16.581299,39825.761719,coffee
2,7309611,29.853756,1015.410156,16.686451,29378.011719,coffee
3,7309666,29.981134,1015.348877,16.385006,35545.683594,coffee
4,7309721,30.081791,1015.731934,16.07659,32413.269531,coffee
5,7309776,29.893677,1015.6745,16.512297,33015.21875,coffee
6,7309831,29.492289,1015.713989,16.864403,12673.267578,coffee
7,7309887,29.47436,1015.644592,16.593485,27032.734375,coffee
0,7312500,29.462383,1015.411072,16.806799,42063.753906,coffee
1,7312556,29.595646,1015.573242,16.566427,39862.972656,coffee
2,7312611,29.853756,1015.401245,16.691444,29378.011719,coffee
3,7312666,29.986135,1015.353271,16.380222,35545.683594,coffee
4,7312721,30.079311,1015.724426,16.071465,32266.195312,coffee
5,7312776,29.888672,1015.652039,16.522078,33169.214844,coffee
6,7312831,29.492289,1015.697937,16.85944,12741.389648,coffee
7,7312887,29.481831,1015.652405,16.588842,27135.890625,coffee
0,7315500,29.472269,1015.43988,16.817402,41775.457031,coffee
1,7315556,29.593149,1015.567505,16.571297,39677.621094,coffee
2,7315611,29.85877,1015.397217,16.676727,29520.294922,coffee
3,7315666,29.988636,1015.353699,16.385395,35634.742188,coffee
4,7315721,30.08675,1015.723206,16.081839,32388.664062,coffee
5,7315776,29.896179,1015.658081,16.52247,33092.039062,coffee
6,7315831,29.494808,1015.710815,16.869501,12711.022461,coffee
7,7315887,29.486811,1015.645508,16.589102,26964.398438,coffee
0,7318500,29.464855,1015.409668,16.817007,42105.261719,coffee
1,7318556,29.608124,1015.587097,16.562078,39788.621094,coffee
2,7318611,29.861279,1015.404724,16.676859,29317.453125,coffee
3,7318666,29.993637,1015.347107,16.370514,35545.683594,coffee
4,7318721,30.091709,1015.747498,16.097082,32413.269531,coffee
5,7318776,29.893677,1015.648804,16.512297,32989.691406,coffee
6,7318831,29.504894,1015.730652,16.855148,12673.267578,coffee
7,7318887,29.486811,1015.647339,16.594137,27015.619141,coffee
0,7321500,29.474737,1015.424438,16.827614,42105.261719,coffee
1,7321556,29.608124,1015.574768,16.552076,39788.621094,coffee
2,7321611,29.861279,1015.395996,16.686848,29418.525391,coffee
3,7321666,29.996136,1015.360474,16.375692,35575.320312,coffee
4,7321721,30.094189,1015.727478,16.077223,32364.095703,coffee
5,7321776,29.903687,1015.664368,16.522865,33092.039062,coffee
6,7321831,29.507416,1015.720459,16.865208,12703.454102,coffee
7,7321887,29.4893,1015.652954,16.604338,26964.398438,coffee
0,7324500,29.482151,1015.424438,16.812887,41898.527344,coffee
1,7324556,29.608124,1015.574768,16.56708,39825.761719,coffee
2,7324611,29.871311,1015.426636,16.677389,29418.525391,coffee
3,7324666,29.996136,1015.367798,16.365599,35634.742188,coffee
4,7324721,30.096668,1015.756958,16.077351,32413.269531,coffee
5,7324776,29.906189,1015.671997,16.502909,33195.019531,coffee
6,7324831,29.509937,1015.729919,16.865341,12726.188477,coffee
7,7324887,29.491791,1015.658752,16.589365,26981.451172,coffee
0,7327500,29.474737,1015.413818,16.812492,42063.753906,coffee
1,7327556,29.615612,1015.603088,16.567472,39493.984375,coffee
2,7327611,29.873816,1015.423584,16.672527,29418.525391,coffee
3,7327666,30.001139,1015.372192,16.365858,35634.742188,coffee
4,7327721,30.101627,1015.770203,16.0776,32266.195312,coffee
5,7327776,29.903687,1015.688232,16.522865,32989.691406,coffee
6,7327831,29.517498,1015.752808,16.855816,12718.600586,coffee
7,7327887,29.499262,1015.68335,16.60486,26964.398438,coffee
0,7330500,29.484623,1015.453247,16.818058,41980.976562,coffee
1,7330556,29.620602,1015.609558,16.552729,39825.761719,coffee
2,7330611,29.871311,1015.424744,16.672394,29357.798828,coffee
3,7330666,30.001139,1015.372192,16.365858,35694.367188,coffee
4,7330721,30.101627,1015.777527,16.06761,32364.095703,coffee
5,7330776,29.913696,1015.703979,16.5033,33143.449219,coffee
6,7330831,29.52002,1015.767456,16.865875,12741.389648,coffee
7,7330887,29.504238,1015.690918,16.58498,26998.523438,coffee
0,7333500,29.487091,1015.46106,16.828268,41898.527344,coffee
1,7333556,29.628092,1015.62561,16.56312,39788.621094,coffee
2,7333611,29.883846,1015.450745,16.698029,29378.011719,coffee
3,7333666,30.011139,1015.3974,16.386566,35545.683594,coffee
4,7333721,30.101627,1015.779358,16.082596,32339.566406,coffee
5,7333776,29.913696,1015.709534,16.523388,33040.785156,coffee
6,7333831,29.525061,1015.788208,16.866146,12650.72168,coffee
7,7333887,29.504238,1015.698242,16.615194,26964.398438,coffee
0,7336500,29.492035,1015.46936,16.823488,42063.753906,coffee
1,7336556,29.625595,1015.628418,16.567991,39640.753906,coffee
2,7336611,29.888865,1015.455383,16.698292,29398.253906,coffee
3,7336666,30.013641,1015.397888,16.386694,36056.339844,coffee
4,7336721,30.104105,1015.77771,16.082727,32339.566406,coffee
5,7336776,29.918705,1015.72821,16.498541,33040.785156,coffee
6,7336831,29.530102,1015.794617,16.86145,12764.259766,coffee
7,7336887,29.50922,1015.695068,16.605381,27067.033203,coffee
0,7339500,29.494503,1015.446777,16.81354,41980.976562,coffee
1,7339556,29.628092,1015.613342,16.573122,39751.554688,coffee
2,7339611,29.886356,1015.438965,16.69816,29418.525391,coffee
3,7339666,30.013641,1015.385071,16.391743,35605.007812,coffee
4,7339721,30.111546,1015.771057,16.093098,32487.310547,coffee
5,7339776,29.92371,1015.719482,16.513866,33092.039062,coffee
6,7339831,29.530102,1015.75708,16.866411,12695.893555,coffee
7,7339887,29.511709,1015.685974,16.605515,26998.523438,coffee
0,7342500,29.496975,1015.436768,16.82375,42188.53125,coffee
1,7342556,29.633081,1015.586304,16.573385,39677.621094,coffee
2,7342611,29.893879,1015.440674,16.708548,29438.822266,coffee
3,7342666,30.021143,1015.38623,16.39213,35664.53125,coffee
4,7342721,30.114023,1015.760193,16.103218,32290.615234,coffee
5,7342776,29.92371,1015.690308,16.528933,33143.449219,coffee
6,7342831,29.537664,1015.754883,16.871778,12665.743164,coffee
7,7342887,29.51918,1015.675476,16.605904,27067.033203,coffee
0,7345500,29.504389,1015.433167,16.824142,42146.855469,coffee
1,7345556,29.64057,1015.596985,16.573776,39788.621094,coffee
2,7345611,29.898895,1015.422607,16.708813,29438.822266,coffee
3,7345666,30.023642,1015.388489,16.392262,35634.742188,coffee
4,7345721,30.12146,1015.77179,16.088606,32315.072266,coffee
5,7345776,29.928715,1015.681458,16.514126,33169.214844,coffee
6,7345831,29.537664,1015.737061,16.886669,12733.78418,coffee
7,7345887,29.52416,1015.690552,16.6112,26998.523438,coffee
0,7348500,29.509329,1015.441406,16.824406,42022.324219,coffee
1,7348556,29.643066,1015.608276,16.578909,39862.972656,coffee
2,7348611,29.90391,1015.432495,16.694092,29398.253906,coffee
3,7348666,30.033646,1015.390076,16.397829,35605.007812,coffee
4,7348721,30.12146,1015.764404,16.093603,32437.912109,coffee
5,7348776,29.941227,1015.70282,16.52985,33117.722656,coffee
6,7348831,29.540186,1015.74823,16.871912,12711.022461,coffee
7,7348887,29.52416,1015.684998,16.6112,27015.619141,coffee
0,7351500,29.511801,1015.448975,16.824535,42063.753906,coffee
1,7351556,29.648056,1015.611328,16.569166,39714.550781,coffee
2,7351611,29.90391,1015.418274,16.694092,29398.253906,coffee
3,7351666,30.041147,1015.393005,16.388123,35545.683594,coffee
4,7351721,30.128901,1015.759644,16.103981,32512.064453,coffee
5,7351776,29.941227,1015.691833,16.534872,33066.390625,coffee
6,7351831,29.545227,1015.757996,16.867214,12749.003906,coffee
7,7351887,29.52914,1015.683655,16.601389,27015.619141,coffee
0,7354500,29.511801,1015.436646,16.814453,42105.261719,coffee
1,7354556,29.653049,1015.596619,16.57443,39862.972656,coffee
2,7354611,29.90391,1015.411316,16.699087,29520.294922,coffee
3,7354666,30.048649,1015.392456,16.388512,35664.53125,coffee
4,7354721,30.136337,1015.753113,16.104359,32315.072266,coffee
5,7354776,29.938725,1015.680603,16.519672,33040.785156,coffee
6,7354831,29.547749,1015.735474,16.862387,12726.188477,coffee
7,7354887,29.531631,1015.647034,16.601521,27135.890625,coffee
0,7357500,29.519215,1015.404663,16.824928,42022.324219,coffee
1,7357556,29.658041,1015.592651,16.579693,39937.597656,coffee
2,7357611,29.91394,1015.422485,16.684629,29378.011719,coffee
3,7357666,30.05365,1015.371399,16.383722,35844.300781,coffee
4,7357721,30.136337,1015.749329,16.089369,32315.072266,coffee
5,7357776,29.946232,1015.675903,16.520065,32989.691406,coffee
6,7357831,29.55279,1015.738281,16.882507,12643.223633,coffee
7,7357887,29.536612,1015.643494,16.616892,26947.369141,coffee
0,7360500,29.524155,1015.428833,16.825191,42146.855469,coffee
1,7360556,29.660538,1015.580933,16.564819,39751.554688,coffee
2,7360611,29.91394,1015.408325,16.69462,29479.501953,coffee
3,7360666,30.056149,1015.391846,16.388903,35605.007812,coffee
4,7360721,30.141296,1015.762573,16.09462,32413.269531,coffee
5,7360776,29.943729,1015.677429,16.519934,33066.390625,coffee
6,7360831,29.555309,1015.715454,16.872713,12726.188477,coffee
7,7360887,29.54159,1015.680786,16.607079,26981.451172,coffee
0,7363500,29.519215,1015.427734,16.814848,42146.855469,coffee
1,7363556,29.665527,1015.608582,16.57008,39788.621094,coffee
2,7363611,29.921463,1015.452576,16.680033,29540.734375,coffee
3,7363666,30.058649,1015.401367,16.383984,35934.867188,coffee
4,7363721,30.141296,1015.777161,16.104614,32536.857422,coffee
5,7363776,29.956242,1015.708008,16.525612,32989.691406,coffee
6,7363831,29.560354,1015.751953,16.872984,12658.227539,coffee
7,7363887,29.544079,1015.673584,16.602169,26879.462891,coffee
0,7366500,29.531567,1015.460693,16.805422,42063.753906,coffee
1,7366556,29.668024,1015.623352,16.570211,39900.25,coffee
2,7366611,29.918955,1015.460938,16.684895,29520.294922,coffee
3,7366666,30.06365,1015.436829,16.379196,35605.007812,coffee
4,7366721,30.146255,1015.801392,16.089874,32388.664062,coffee
5,7366776,29.953739,1015.733398,16.515434,33066.390625,coffee
6,7366831,29.562876,1015.800903,16.858227,12658.227539,coffee
7,7366887,29.55155,1015.731323,16.607599,27032.734375,coffee
0,7369500,29.534039,1015.494995,16.810593,42022.324219,coffee
1,7369556,29.668024,1015.6427,16.56521,39862.972656,coffee
2,7369611,29.926477,1015.483887,16.700277,29357.798828,coffee
3,7369666,30.061152,1015.430969,16.384113,35904.628906,coffee
4,7369721,30.15617,1015.813171,16.085384,32315.072266,coffee
5,7369776,29.953739,1015.735229,16.520456,32964.203125,coffee
6,7369831,29.562876,1015.78833,16.86319,12718.600586,coffee
7,7369887,29.54657,1015.727234,16.612375,27049.873047,coffee
0,7372500,29.536509,1015.479492,16.815765,42105.261719,coffee
1,7372556,29.673016,1015.647461,16.570471,39900.25,coffee
2,7372611,29.923971,1015.472656,16.680162,29357.798828,coffee
3,7372666,30.071152,1015.445435,16.369488,35724.253906,coffee
4,7372721,30.148733,1015.799744,16.085003,32388.664062,coffee
5,7372776,29.966253,1015.747375,16.516088,33117.722656,coffee
6,7372831,29.567917,1015.794739,16.863459,12665.743164,coffee
7,7372887,29.549061,1015.723633,16.597397,27067.033203,coffee
0,7375500,29.543921,1015.447632,16.806076,41980.976562,coffee
1,7375556,29.675512,1015.596985,16.5606,39825.761719,coffee
2,7375611,29.934002,1015.443176,16.690683,29398.253906,coffee
3,7375666,30.076153,1015.400391,16.369751,35545.683594,coffee
4,7375721,30.158651,1015.78241,16.095505,32437.912109,coffee
5,7375776,29.966253,1015.708801,16.495998,33092.039062,coffee
6,7375831,29.570438,1015.76825,16.858629,12711.022461,coffee
7,7375887,29.559021,1015.704285,16.602955,27067.033203,coffee
0,7378500,29.551334,1015.42981,16.81151,42063.753906,coffee
1,7378556,29.680502,1015.607117,16.555861,39751.554688,coffee
2,7378611,29.944031,1015.449036,16.686214,29357.798828,coffee
3,7378666,30.081156,1015.386597,16.364962,35575.320312,coffee
4,7378721,30.15617,1015.750977,16.085384,32339.566406,coffee
5,7378776,29.968756,1015.687195,16.51622,32989.691406,coffee
6,7378831,29.580521,1015.748779,16.864126,12711.022461,coffee
7,7378887,29.561512,1015.667419,16.598047,26964.398438,coffee
0,7381500,29.543921,1015.428101,16.816156,42022.324219,coffee
1,7381556,29.687992,1015.59491,16.55625,39862.972656,coffee
2,7381611,29.939016,1015.426697,16.685953,29398.253906,coffee
3,7381666,30.083654,1015.408936,16.380232,35724.253906,coffee
4,7381721,30.166088,1015.764526,16.095888,32413.269531,coffee
5,7381776,29.976263,1015.69519,16.521635,33092.039062,coffee
6,7381831,29.57548,1015.737061,16.863857,12665.743164,coffee
7,7381887,29.568981,1015.695618,16.613546,26998.523438,coffee
0,7384500,29.553806,1015.449951,16.811638,42022.324219,coffee
1,7384556,29.695477,1015.628479,16.551641,39900.25,coffee
2,7384611,29.941525,1015.446716,16.681091,29459.148438,coffee
3,7384666,30.088657,1015.416992,16.370398,35634.742188,coffee
4,7384721,30.166088,1015.769958,16.085894,32241.814453,coffee
5,7384776,29.973761,1015.705933,16.511457,33066.390625,coffee
6,7384831,29.583042,1015.763672,16.874187,12680.800781,coffee
7,7384887,29.568981,1015.706787,16.608511,27101.417969,coffee
0,7387500,29.56369,1015.462952,16.822245,42314.050781,coffee
1,7387556,29.70047,1015.612061,16.561907,39900.25,coffee
2,7387611,29.946539,1015.440735,16.681353,29479.501953,coffee
3,7387666,30.096157,1015.414612,16.36574,35605.007812,coffee
4,7387721,30.16857,1015.774048,16.066032,32364.095703,coffee
5,7387776,29.978765,1015.68457,16.501675,33195.019531,coffee
6,7387831,29.583042,1015.756531,16.869223,12688.342773,coffee
7,7387887,29.566492,1015.686401,16.593271,27015.619141,coffee
0,7390500,29.556278,1015.43811,16.806732,41816.398438,coffee
1,7390556,29.705463,1015.627563,16.557163,39825.761719,coffee
2,7390611,29.954062,1015.451355,16.686749,29459.148438,coffee
3,7390666,30.091156,1015.415588,16.375574,35995.5,coffee
4,7390721,30.176006,1015.81311,16.081404,32487.310547,coffee
5,7390776,29.978765,1015.708435,16.501675,33220.867188,coffee
6,7390831,29.593124,1015.765503,16.869761,12665.743164,coffee
7,7390887,29.573959,1015.710815,16.603737,26913.373047,coffee
0,7393500,29.566158,1015.459839,16.807253,41857.421875,coffee
1,7393556,29.702967,1015.616333,16.547031,39937.597656,coffee
2,7393611,29.951557,1015.436646,16.676624,29438.822266,coffee
3,7393666,30.093658,1015.40155,16.370659,36025.894531,coffee
4,7393721,30.176006,1015.77832,16.091396,32315.072266,coffee
5,7393776,29.98377,1015.701294,16.506958,32989.691406,coffee
6,7393831,29.590603,1015.756165,16.854734,12718.600586,coffee
7,7393887,29.57645,1015.696167,16.603867,26896.40625,coffee
0,7396500,29.573572,1015.434875,16.797565,41816.398438,coffee
1,7396556,29.702967,1015.618042,16.567038,39788.621094,coffee
2,7396611,29.95908,1015.419067,16.682014,29217.074219,coffee
3,7396666,30.103659,1015.397583,16.381271,35575.320312,coffee
4,7396721,30.176006,1015.750854,16.081404,32462.591797,coffee
5,7396776,29.991278,1015.6875,16.502327,33092.039062,coffee
6,7396831,29.593124,1015.756714,16.874723,12680.800781,coffee
7,7396887,29.578939,1015.687256,16.598961,27067.033203,coffee
0,7399500,29.573572,1015.459656,16.802607,42063.753906,coffee
1,7399556,29.705463,1015.597656,16.557163,39825.761719,coffee
2,7399611,29.961584,1015.419617,16.672157,29459.148438,coffee
3,7399666,30.113663,1015.424744,16.351505,35814.214844,coffee
4,7399721,30.178486,1015.774841,16.086527,32364.095703,coffee
5,7399776,29.99378,1015.709717,16.517529,33092.039062,coffee
